osm_id,osm_type,building_material,addr_housenumber,name,roof_material,addr_street,building,access_roof,longitude,latitude,geom_type
510548905,ways_poly,,,,,,yes,,5.13398285412482,7.30635006960476,POLYGON
473857962,ways_poly,,,,,,yes,,5.11962035,7.3153709,POLYGON
793090593,ways_poly,,,FUTA Brea(07),,,yes,,5.13981395,7.3017412,POLYGON
584170121,ways_poly,,,Akindeko Print Shop,,,yes,,5.14885161017744,7.2948260798859,POLYGON
502937321,ways_poly,,,Centre for Space Research and Applications (CESRA),,,yes,,5.134993911472,7.30092584278459,POLYGON
1215519034,ways_poly,,,,,,yes,,5.13602208869618,7.2983517208959,POLYGON
1215519035,ways_poly,,,,,,yes,,5.1358459,7.29833525,POLYGON
708287151,ways_poly,,,,,,yes,,5.1317594,7.29749015,POLYGON
1169557941,ways_poly,,,,,,yes,,5.1355836836671,7.30587954921294,POLYGON
1169557944,ways_poly,,,,,,yes,,5.13223222474941,7.30370613885781,POLYGON
1169557945,ways_poly,,,,,,yes,,5.13305285,7.3027567,POLYGON
1169447531,ways_poly,,,,,,yes,,5.13237087354852,7.30437664566608,POLYGON
1021067583,ways_poly,,,,,,yes,,5.13124727673534,7.30267372454606,POLYGON
1020771465,ways_poly,,,,,,yes,,5.13789593756348,7.2997008902499,POLYGON
1020771469,ways_poly,,,,,,yes,,5.13793775,7.3001997,POLYGON
1020773047,ways_poly,,,,,,yes,,5.12744637346674,7.30673065528188,POLYGON
502934197,ways_poly,,,SCHOOL OF AGRICULTURE AND AGRICULTURAL TECHNOLOGY,,,school,,5.13525873235002,7.30157662224623,POLYGON
795263032,ways_poly,,,,,,yes,,5.12990205,7.302719,POLYGON
794643750,ways_poly,,,,,,yes,,5.13547188329153,7.30572749602227,POLYGON
794643751,ways_poly,,,,,,yes,,5.13540733580855,7.30580304066635,POLYGON
794643752,ways_poly,,,,,,yes,,5.1355122,7.3057942,POLYGON
794653119,ways_poly,,,,,,yes,,5.12850702226483,7.30353640440176,POLYGON
794653875,ways_poly,,,,,,yes,,5.12810793629933,7.30439198182816,POLYGON
794653876,ways_poly,,,,,,yes,,5.12798755,7.304227,POLYGON
582042855,ways_poly,,,STAFF QUARTERS,,,yes,,5.12907195,7.30341575,POLYGON
582042857,ways_poly,,,STAFF QUARTERS,,,yes,,5.1290108,7.30357635,POLYGON
711288913,ways_poly,,,STAFF QUARTERS,,,yes,,5.12972906540368,7.30504428972177,POLYGON
711288916,ways_poly,,,STAFF QUARTERS,,,yes,,5.12961927777896,7.30480796622334,POLYGON
713121928,ways_poly,,,CENTRE FOR RENEWABLE ENERGY (CRET),,,yes,,5.1278148,7.30268515,POLYGON
794244938,ways_poly,,,,,,yes,,5.13514886579595,7.30654317028969,POLYGON
708271366,ways_poly,,,GNS Building,,,college,,5.13299893026445,7.29945777118794,POLYGON
793461362,ways_poly,,,,,,yes,,5.1349327331803,7.30493551660035,POLYGON
709601156,ways_poly,,,New building,,,yes,,5.13622951580762,7.29984369252123,POLYGON
710693841,ways_poly,,,PHD Building,,,yes,,5.13461743996189,7.3048722777515,POLYGON
711288922,ways_poly,,,Lecture Building,,,yes,,5.1277429232082,7.30442195285326,POLYGON
712000502,ways_poly,,,Industrial Building,,,yes,,5.13321011617247,7.30306469639638,POLYGON
712000503,ways_poly,,,Industrial Building,,,yes,,5.13327381404853,7.30323797313257,POLYGON
712000505,ways_poly,,,Industrial Building,,,yes,,5.13309720429444,7.30330032077413,POLYGON
712000506,ways_poly,,,Lecture House,,,yes,,5.1311503,7.30295285,POLYGON
712000515,ways_poly,,,Transformer,,,yes,,5.13263534315916,7.30362042485021,POLYGON
708311028,ways_poly,,,,,,yes,,5.13379984873548,7.30162366666667,POLYGON
708294462,ways_poly,,,,,,yes,,5.13579266287783,7.29978814629515,POLYGON
711288895,ways_poly,,,,,,yes,,5.13025092381961,7.30689980971725,POLYGON
711288901,ways_poly,,,,,,yes,,5.1298654,7.30774535,POLYGON
792950568,ways_poly,,,,,,yes,,5.13357735221319,7.30582049205059,POLYGON
502937322,ways_poly,,,LT 1,,,school,,5.13497445,7.3025188,POLYGON
708294457,ways_poly,,,School of Management Building,,,yes,,5.13486177944861,7.29804400003659,POLYGON
712000484,ways_poly,,,,,,construction,,5.13200076061158,7.30700311710967,POLYGON
710693839,ways_poly,,,FUTA MULTIPURPOSE HALL,,"Usman Dan Fodio Road,Obanla,FUTA",yes,,5.13501735,7.3072165,POLYGON
710693843,ways_poly,,,School of Computing (SCOM),,,yes,,5.13379242860513,7.30518031747839,POLYGON
708287149,ways_poly,,,1000 Lecture Theater,,,yes,,5.13262920511439,7.29780410198443,POLYGON
708287150,ways_poly,,,1000 Lecture Theater,,,yes,,5.13175683040246,7.29781007840849,POLYGON
711995941,ways_poly,,,,,,yes,,5.13755890874002,7.30747231107353,POLYGON
711995943,ways_poly,,,,,,yes,,5.13767633039747,7.30736376852968,POLYGON
712000486,ways_poly,,,,,,yes,,5.13163982576643,7.30710644563395,POLYGON
712000488,ways_poly,,,,,,yes,,5.13074523309647,7.30671066889053,POLYGON
712000494,ways_poly,,,,,,yes,,5.13076855,7.30495205,POLYGON
712000504,ways_poly,,,,,,yes,,5.13312792163159,7.30343034393176,POLYGON
711288897,ways_poly,,,,,,yes,,5.13030431706366,7.30674762708886,POLYGON
711288909,ways_poly,,,,,,yes,,5.12944187515562,7.30553424232161,POLYGON
510548908,ways_poly,,,,,,yes,,5.13366661335493,7.30603538503816,POLYGON
708287153,ways_poly,,,FirstBank Lecture Theatre,,,yes,,5.13296893332541,7.29789365031955,POLYGON
708271364,ways_poly,,,,,,yes,,5.13523884403453,7.29916948900986,POLYGON
708271369,ways_poly,,,,,,yes,,5.13189264599546,7.29973997958617,POLYGON
582042865,ways_poly,,,,,,yes,,5.12772215,7.30525825,POLYGON
582042873,ways_poly,,,,,,yes,,5.13002027781716,7.30530197971559,POLYGON
708271363,ways_poly,,,Graduate research Lab (Phase 2),,,yes,,5.13435558331697,7.29906247211861,POLYGON
709606224,ways_poly,,,,,,yes,,5.13830279952039,7.29826208408994,POLYGON
711288893,ways_poly,,,,,,yes,,5.12974212919298,7.30685194303781,POLYGON
1169557938,ways_poly,,,,,,yes,,5.1349398065275,7.29509447279855,POLYGON
1293009746,ways_poly,,,,,,yes,,5.1385947,7.30569515,POLYGON
711995939,ways_poly,,,IYA BOLA RESTAURANT,,Usman Dan Fodio Road,yes,,5.13875933513176,7.30685232810951,POLYGON
716662975,ways_poly,,,CMS COOPERATIVE SOCIETY OFFICE,,Oduduwa Road,yes,,5.14938648228006,7.29324487248042,POLYGON
716662977,ways_poly,,,OLD BUS STATION,,,yes,,5.14905083551088,7.29318666005969,POLYGON
716662944,ways_poly,,,,,,yes,,5.14785042005674,7.29566572699446,POLYGON
716662946,ways_poly,,,,,,yes,,5.14870556910647,7.2929468739245,POLYGON
713604420,ways_poly,,,,,,yes,,5.14534305,7.294057,POLYGON
713604422,ways_poly,,,,,,yes,,5.145680424025,7.29428915585016,POLYGON
584170104,ways_poly,,,,,,yes,,5.14818445,7.29576515,POLYGON
584170113,ways_poly,,,,,,yes,,5.14805916446511,7.29389731497245,POLYGON
584170115,ways_poly,,,,,,yes,,5.14827082456328,7.2939786457332,POLYGON
584170128,ways_poly,,,,,,yes,,5.14827645,7.2931967,POLYGON
584170130,ways_poly,,,,,,yes,,5.14781945,7.2932851,POLYGON
584170131,ways_poly,,,,,,yes,,5.14819725,7.2935185,POLYGON
1169560765,ways_poly,,,North Gate Security Post,,,yes,,5.1396035,7.30650175,POLYGON
502937331,ways_poly,,,ABIOLAHALL1,,,dormitory,,5.14228473178517,7.30412950632294,POLYGON
502937332,ways_poly,,,ABIOLA HALL2,,,yes,,5.14282502430191,7.30345655208415,POLYGON
713609348,ways_poly,,,futascoop,,,dormitory,,5.14361888140428,7.3011542990967,POLYGON
793780915,ways_poly,,,GENERATOR HOUSE,,,detached,,5.14083936820011,7.30374147038198,POLYGON
1215519009,ways_poly,,,,,,yes,,5.1428218,7.30345835,POLYGON
1215519013,ways_poly,,,,,,yes,,5.1416568893711,7.30500011211387,POLYGON
1215519015,ways_poly,,,,,,yes,,5.14193899538163,7.30470696655597,POLYGON
1215519074,ways_poly,,,,,,yes,,5.14260555,7.3024148,POLYGON
1215519075,ways_poly,,,,,,yes,,5.1425446,7.30248355,POLYGON
1215519079,ways_poly,,,,,,yes,,5.14302749272218,7.30207828870092,POLYGON
1213815037,ways_poly,,,,,,yes,,5.14386505,7.30203265,POLYGON
1169557953,ways_poly,,,Shop,,,yes,,5.14187678571445,7.30217978398387,POLYGON
1169557955,ways_poly,,,Shop,,,yes,,5.1414814,7.3024044,POLYGON
1169557956,ways_poly,,,Shop,,,yes,,5.14144905,7.30243315,POLYGON
1169557960,ways_poly,,,Shop,,,yes,,5.14136835,7.3025673,POLYGON
1169557963,ways_poly,,,Shop,,,yes,,5.14119820416214,7.30269398414767,POLYGON
1169557965,ways_poly,,,Shop,,,yes,,5.1412197,7.30264395,POLYGON
1169557968,ways_poly,,,Shop,,,yes,,5.14150314977739,7.30247493332205,POLYGON
1169557970,ways_poly,,,Shop,,,yes,,5.14123309609884,7.30274071581234,POLYGON
1169557971,ways_poly,,,Shop,,,yes,,5.14111271664498,7.30278960058794,POLYGON
1169557973,ways_poly,,,Shop,,,yes,,5.14108013338865,7.30290635016057,POLYGON
1169557974,ways_poly,,,Shop,,,yes,,5.14103279922082,7.30287711710053,POLYGON
1169557975,ways_poly,,,Shop,,,yes,,5.14098086232987,7.30283668674753,POLYGON
1169557976,ways_poly,,,Shop,,,yes,,5.1409357435316,7.30284631600405,POLYGON
1169557978,ways_poly,,,Shop,,,yes,,5.14107835,7.3028414,POLYGON
1169557982,ways_poly,,,Shop,,,yes,,5.14079924265943,7.30327016589533,POLYGON
1169557986,ways_poly,,,Shop,,,yes,,5.14166665879646,7.30221441342773,POLYGON
1169557987,ways_poly,,,Shop,,,yes,,5.1417893,7.30225675,POLYGON
1169557988,ways_poly,,,Shop,,,yes,,5.141766993304,7.30227961433707,POLYGON
1169557989,ways_poly,,,Shop,,,yes,,5.14173150538266,7.3022978855501,POLYGON
1169557990,ways_poly,,,Shop,,,yes,,5.14163595,7.3023764,POLYGON
1169557991,ways_poly,,,Shop,,,yes,,5.14162635520929,7.3022757341763,POLYGON
1169557993,ways_poly,,,Shop,,,yes,,5.14179365,7.30217605,POLYGON
1169557994,ways_poly,,,Shop,,,yes,,5.14183243338703,7.30220894957629,POLYGON
1169557995,ways_poly,,,Shop,,,yes,,5.1419331,7.3021051,POLYGON
1169557996,ways_poly,,,Shop,,,yes,,5.14190480546112,7.30213388621173,POLYGON
1169557997,ways_poly,,,Shop,,,yes,,5.14198802202097,7.30209151628826,POLYGON
1169557998,ways_poly,,,Shop,,,yes,,5.14215981018946,7.30196530654835,POLYGON
1169557999,ways_poly,,,Shop,,,yes,,5.1421080355858,7.30198710685191,POLYGON
1169558000,ways_poly,,,Shop,,,yes,,5.1420112321631,7.30197013437977,POLYGON
1169561250,ways_poly,,,,,,yes,,5.13899380686976,7.30047777112724,POLYGON
584170102,ways_poly,,,Great Hall,,"Oduduwa Road, FUTA",yes,,5.14680635,7.29602205,POLYGON
799304891,ways_poly,,,,,,yes,,5.14675851954309,7.29835085194416,POLYGON
709616965,ways_poly,,,Akure Tech Hub,,,yes,,5.14046231718807,7.30034958943436,POLYGON
709601147,ways_poly,,,First bank Nigeria ATM,,,yes,,5.13902415696779,7.29969821642184,POLYGON
709052025,ways_poly,,,Alunmi Building,,"Along Oduduwa Road, Futa",yes,,5.14028855757124,7.30241842349582,POLYGON
713609328,ways_poly,,,STAFF QUARTERS,,,yes,,5.14609678998409,7.29850686921662,POLYGON
713609331,ways_poly,,,STAFF QUARTERS,,,yes,,5.1456178,7.2987823,POLYGON
709619057,ways_poly,,,Old Senate Building,,,office,,5.1389924282115,7.30244966474266,POLYGON
791750651,ways_poly,,,New Senate Building,,,office,,5.13944474720759,7.30222539264113,POLYGON
791750658,ways_poly,,,,,,yes,,5.13917945950553,7.3015465254556,POLYGON
791584149,ways_poly,,,,,,yes,,5.13916162703546,7.30678471377827,POLYGON
783273194,ways_poly,,,,,,yes,,5.14202200135104,7.30336891637024,POLYGON
783273195,ways_poly,,,,,,yes,,5.1419771,7.303337,POLYGON
783273196,ways_poly,,,,,,yes,,5.14193141636675,7.3032984036972,POLYGON
783273201,ways_poly,,,,,,yes,,5.14843593553936,7.29803826867471,POLYGON
783273202,ways_poly,,,,,,yes,,5.14773877405418,7.29821270894871,POLYGON
716663067,ways_poly,,,,,,yes,,5.14914325411891,7.29706627790007,POLYGON
716663069,ways_poly,,,,,,yes,,5.14937995,7.29687165,POLYGON
716663070,ways_poly,,,,,,yes,,5.14915029071129,7.29684492157881,POLYGON
716663073,ways_poly,,,,,,yes,,5.14835851902373,7.29680304352379,POLYGON
709616966,ways_poly,,,,,,yes,,5.14025647798857,7.30094055955874,POLYGON
713609320,ways_poly,,,,,,yes,,5.14720022566383,7.29746801789108,POLYGON
713609324,ways_poly,,,,,,yes,,5.14614192942736,7.29823024794927,POLYGON
713609327,ways_poly,,,,,,yes,,5.1461275814421,7.29836844914391,POLYGON
713609332,ways_poly,,,,,,yes,,5.14490199228237,7.29873732009827,POLYGON
713609333,ways_poly,,,,,,farm,,5.14473497873345,7.29920194103189,POLYGON
709616941,ways_poly,,,,,,yes,,5.1398034834831,7.30117989919152,POLYGON
709616948,ways_poly,,,,,,yes,,5.1398055,7.3003855,POLYGON
709616968,ways_poly,,,,,,yes,,5.1391675,7.300942,POLYGON
794645113,ways_poly,,,,,,yes,,5.12416386858813,7.30286339167368,POLYGON
708761383,ways_poly,,,,,,yes,,5.12336747961887,7.30328580704335,POLYGON
708761377,ways_poly,,,,,,yes,,5.12184872459248,7.30725310045861,POLYGON
582033804,ways_poly,,,,,,yes,,5.1164135,7.3164395,POLYGON
473857472,ways_poly,,,,,,yes,,5.119757,7.3152879,POLYGON
473857478,ways_poly,,,,,,yes,,5.12004947217893,7.3151946443524,POLYGON
709601155,ways_poly,,,,,,roof,,5.13652815,7.2988217,POLYGON
792822305,ways_poly,,,SEMS Walk Way,,,roof,,5.13596127309146,7.29802628612928,POLYGON
713113740,ways_poly,,,,,,dormitory,,5.13158616872207,7.29581368256048,POLYGON
708291774,ways_poly,,,,,,yes,,5.13421771569754,7.29799359390489,POLYGON
794323561,ways_poly,,,,,,commercial,,5.13136310515719,7.29581507298159,POLYGON
792829430,ways_poly,,,,,,yes,,5.13488405,7.2960477,POLYGON
708296702,ways_poly,,,,,,yes,,5.13445426421644,7.2974632356071,POLYGON
473857965,ways_poly,,,,,,yes,,5.1194571,7.3152823,POLYGON
708250658,ways_poly,,,,,,yes,,5.13187922857924,7.30158109586834,POLYGON
712000509,ways_poly,,,Lecture House,,,yes,,5.13068875720208,7.30388829147192,POLYGON
584170120,ways_poly,,,Old Federal university of technogy Health Center,,,yes,,5.14936268567787,7.29508218947568,POLYGON
794643779,ways_poly,,,,,,yes,,5.136332,7.3059137,POLYGON
793364423,ways_poly,,,,,,yes,,5.13643274175571,7.30582616527728,POLYGON
794643824,ways_poly,,,UNIVERSITY SHUTTLE BUS STATION,,,yes,,5.13498722038488,7.30411949945479,POLYGON
708311020,ways_poly,,,Futa Bread Kiosk No 4,,,yes,,5.13590815,7.3020166,POLYGON
582042856,ways_poly,,,STAFF QUARTERS,,,yes,,5.12858169713644,7.30338165864994,POLYGON
582042877,ways_poly,,,STAFF QUARTERS,,,yes,,5.12879520809063,7.30383284284694,POLYGON
582042864,ways_poly,,,,,,yes,,5.12777520680579,7.30542880520712,POLYGON
711288904,ways_poly,,,Lecture Building,,,yes,,5.12706530290812,7.30503203469297,POLYGON
711288910,ways_poly,,,DLCF POSTGRAUDATE FELLOWSHIP,,,yes,,5.12945985,7.3051807,POLYGON
711288912,ways_poly,,,,,,yes,,5.12896830530494,7.30513762332059,POLYGON
1297199999,ways_poly,,,,,,yes,,5.12195448008187,7.31027651038328,POLYGON
711995946,ways_poly,,,Hill Top Auditorium,,,yes,,5.13617722547532,7.3053484935131,POLYGON
712000497,ways_poly,,,,,,yes,,5.13118116862965,7.30503247529159,POLYGON
712000500,ways_poly,,,Museum,,,yes,,5.1339593178648,7.3043797093248,POLYGON
1293009740,ways_poly,,,,,,yes,,5.13606624402587,7.30523968667909,POLYGON
708311031,ways_poly,,,FUTA Car Wash,,,yes,,5.13564566704444,7.3008646557615,POLYGON
794244946,ways_poly,,,,,,yes,,5.13496012828955,7.30668190987453,POLYGON
680578416,ways_poly,,,International Building,,,school,,5.13526842699547,7.29773261921893,POLYGON
711288918,ways_poly,,,STAFF QUARTERS,,,yes,,5.12974676788505,7.30461062560354,POLYGON
712000495,ways_poly,,,,,,yes,,5.13076980662493,7.30473069623983,POLYGON
714679520,ways_poly,,,Indoor Sport House,,North Gate,yes,,5.13829512048727,7.30561660016638,POLYGON
709052020,ways_poly,,,2 IN 1 Lecture Theatre,,,yes,,5.13656705,7.2981129,POLYGON
709052024,ways_poly,,,,,,commercial,,5.1399924,7.30127785,POLYGON
711288891,ways_poly,,,,,,yes,,5.12904944409951,7.30677097876753,POLYGON
712000510,ways_poly,,,,,,yes,,5.13078932348123,7.30396355420877,POLYGON
713609318,ways_poly,,,,,,yes,,5.14704959543367,7.29793154169851,POLYGON
709052034,ways_poly,,,UBA,,,yes,,5.13970980436947,7.30053952164476,POLYGON
793096004,ways_poly,,,Zenith Bank ATM Machine,,,yes,,5.14876652543283,7.29439331165051,POLYGON
503311402,ways_poly,,,,,,yes,,5.13278903111976,7.30244794775559,POLYGON
793096002,ways_poly,mixed,,Obakekere Mosque,,,yes,,5.14891512728077,7.29504947554205,POLYGON
584170108,ways_poly,,,Federal university of technogy Health Center,,,yes,,5.14937993986967,7.29575705128869,POLYGON
584170119,ways_poly,,,FUTA SECONDARY SCHOOL,,Oduduwa Road,school,,5.14918159681534,7.29385186797864,POLYGON
709616967,ways_poly,,,UBA ATM post,,,yes,,5.13961599399079,7.30084289568357,POLYGON
792829416,ways_poly,,,Senate Bus Stop,,,shed,,5.14014925384524,7.30189741058005,POLYGON
708311021,ways_poly,,,Mtn mini shop,,,yes,,5.13582847548967,7.30190998940955,POLYGON
711995940,ways_poly,,,ASUU secretariat FUTA,,Usman Dan Fodio Road,yes,,5.13762945,7.3072373,POLYGON
712000498,ways_poly,,,,,,yes,,5.13113558843232,7.30484445802033,POLYGON
709052022,ways_poly,,,GTBank,,,yes,,5.13985616428288,7.30099449992397,POLYGON
711288907,ways_poly,,,,,,yes,,5.12895115,7.3055006,POLYGON
473857464,ways_poly,,,,,,yes,,5.12176344538525,7.31072462811469,POLYGON
708761384,ways_poly,,,,,,yes,,5.12454412021132,7.30261985617648,POLYGON
1297200008,ways_poly,,,,,,yes,,5.1375611,7.299324,POLYGON
17779308,relations,,,FUTA Guest House,,"Usman Dan Fodio Road,FUTA",yes,,5.12391750806684,7.30296130019444,POLYGON
17779315,relations,,,Sheriff duities (Security),,,yes,,5.13202521605064,7.30181143390409,POLYGON
17779317,relations,,,Lecture House,,,yes,,5.13072281457147,7.30352700549569,POLYGON
17779309,relations,,,,,,yes,,5.12377485966254,7.30348508497018,POLYGON
17728144,relations,,,SEET,,,yes,,5.1357293863887,7.30308371773465,POLYGON
17728145,relations,,,,,,yes,,5.13514931324446,7.30591009252349,POLYGON
16487145,relations,,,Adeniyi Hostel,,"Malu Road, Futa",dormitory,,5.14312967289569,7.30193665117876,POLYGON
16451578,relations,,,Jadesola Hostel,,,dormitory,,5.14392503359974,7.3019807475057,POLYGON
17728142,relations,,,,,,yes,,5.13365958771964,7.30448027779848,POLYGON
17728143,relations,,,Computer Resource Center( CRC),,,yes,,5.13506288922396,7.30469946203626,POLYGON
17728147,relations,,,Albert Ilemobade Library,,,yes,,5.13441238238157,7.30401529362665,POLYGON
17779312,relations,,,,,,yes,,5.13451807872783,7.29693284836178,POLYGON
17779318,relations,,,,,,yes,,5.13149149551931,7.30705497464394,POLYGON
17779311,relations,,,New Female Hostel,,,dormitory,,5.13464574875775,7.29602652261466,POLYGON
17779313,relations,,,School of Environment (SET),,,yes,,5.13643090361771,7.29949878864641,POLYGON
17728146,relations,,,,,,yes,,5.13155703166474,7.30414224382576,POLYGON
17779319,relations,,,,,,yes,,5.13144496058792,7.30747305021819,POLYGON
17779320,relations,,,,,,yes,,5.13189635118144,7.30771711448527,POLYGON
17779307,relations,,,,,,yes,,5.12409515662878,7.30244242166969,POLYGON
17779310,relations,,,New male Hostel,,,dormitory,,5.13470351773497,7.29508331107339,POLYGON
17779314,relations,,,postgraduate school,,,yes,,5.1349950738409,7.29897829895191,POLYGON
13667748,relations,,,,,,yes,,5.13790827769201,7.29992789749146,POLYGON
13667749,relations,,,,,,yes,,5.13079427097732,7.29823616513301,POLYGON
7357288,relations,,,Engineering workshop,,,yes,,5.13345363226561,7.3028700819616,POLYGON
7357287,relations,,,CCE OFFICE,,Middle Belt Road,yes,,5.1361271583709,7.30426362572247,POLYGON
16487144,relations,,,JIBOWU ANNEX 3,,,dormitory,,5.14256673130026,7.3024496975992,POLYGON
16487140,relations,,,JIBOWU ANNEX 1,,,dormitory,,5.14197837608608,7.30468079471267,POLYGON
16487137,relations,,,,,,dormitory,,5.14207935011469,7.30286041308324,POLYGON
16487139,relations,,,JIBOWU ANNEX 2,,,dormitory,,5.14162626835379,7.30503344905899,POLYGON
16487142,relations,,,School of Earth and Mineral Science phase 2,,,yes,,5.13601061591287,7.29763514169487,POLYGON
17779306,relations,,,Physical planing building,,,yes,,5.13868241479813,7.30093290586334,POLYGON
16487141,relations,,,SEMS Building phase1,,,school,,5.13592230042874,7.29834581432454,POLYGON
16487143,relations,,,ABIOLAHALL3,,,dormitory,,5.14323008441314,7.30292475499845,POLYGON
16487138,relations,,,,,,yes,,5.1415380079216,7.30353422060442,POLYGON
17779316,relations,,,Academic Building,,,yes,,5.13220899030422,7.30237915731712,POLYGON
